case_id,existing_ar_refractive_index,existing_ar_thickness_nm,active_refractive_index,active_extinction_coefficient,active_thickness_nm,primer_refractive_index,primer_thickness_nm,proxy_id,proxy_label,proxy_group,baseline_normalized_response_integral,retrofit_normalized_response_integral,relative_photocurrent_proxy_gain_percent,passes_positive_gain_gate,passes_provisional_margin_gate,is_nominal_optical_case,maximum_tmm_physical_violation
17064,1.35,100.0,1.1,0.001,100.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8534596028466,1.126299443410773,True,True,False,0.0
17064,1.35,100.0,1.1,0.001,100.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1940198892139,1.1286992594724379,True,True,False,0.0
17064,1.35,100.0,1.1,0.001,100.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8480264046979,1.1303092860272128,True,True,False,0.0
17065,1.35,100.0,1.1,0.001,110.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.827374369859,1.121694595455442,True,True,False,0.0
17065,1.35,100.0,1.1,0.001,110.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1583259056829,1.1223575095598448,True,True,False,0.0
17065,1.35,100.0,1.1,0.001,110.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7967485056522,1.121177001421315,True,True,False,0.0
17066,1.35,100.0,1.1,0.001,110.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9398061829161,1.1415422772728188,True,True,False,0.0
17066,1.35,100.0,1.1,0.001,110.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2692084311515,1.1420580074207072,True,True,False,0.0
17066,1.35,100.0,1.1,0.001,110.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9072618377127,1.140858759447782,True,True,False,0.0
17067,1.35,100.0,1.1,0.001,110.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.742793404182,1.1067634469760486,True,True,False,0.0
17067,1.35,100.0,1.1,0.001,110.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0759749870851,1.107726222178728,True,True,False,0.0
17067,1.35,100.0,1.1,0.001,110.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7217440879584,1.1078191669189825,True,True,False,0.0
17068,1.35,100.0,1.1,0.001,110.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9367419134986,1.1410013392344953,True,True,False,0.0
17068,1.35,100.0,1.1,0.001,110.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2676570634521,1.1417823759277104,True,True,False,0.0
17068,1.35,100.0,1.1,0.001,110.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9065195383939,1.1407265604153,True,True,False,0.0
17069,1.35,100.0,1.1,0.001,110.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.2558168064992,1.1973278964605252,True,True,False,0.0
17069,1.35,100.0,1.1,0.001,110.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.5850874688128,1.1981802347909918,True,True,False,0.0
17069,1.35,100.0,1.1,0.001,110.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.2250811332234,1.1974604594758118,True,True,False,0.0
17070,1.35,100.0,1.1,0.001,110.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.3739165777663,1.218176147672338,True,True,False,0.0
17070,1.35,100.0,1.1,0.001,110.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.7061204108883,1.2196841571301928,True,True,False,0.0
17070,1.35,100.0,1.1,0.001,110.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.3549892216756,1.2205963066620924,True,True,False,0.0
17071,1.35,100.0,1.1,0.001,110.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8201772410499,1.120424080298601,True,True,False,0.0
17071,1.35,100.0,1.1,0.001,110.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.152280901894,1.1212834937606069,True,True,False,0.0
17071,1.35,100.0,1.1,0.001,110.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7914892951956,1.1202403677528876,True,True,False,0.0
17072,1.35,100.0,1.1,0.001,110.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.0052984844533,1.1531036879363488,True,True,False,0.0
17072,1.35,100.0,1.1,0.001,110.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.3376956664806,1.1542261342503983,True,True,False,0.0
17072,1.35,100.0,1.1,0.001,110.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9797623227788,1.1537706586482568,True,True,False,0.0
17073,1.35,100.0,1.1,0.001,110.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9483810954714,1.1430560137445733,True,True,False,0.0
17073,1.35,100.0,1.1,0.001,110.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2861450030064,1.1450671280750913,True,True,False,0.0
17073,1.35,100.0,1.1,0.001,110.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9393139601533,1.146567049174908,True,True,False,0.0
17074,1.35,100.0,1.1,0.001,116.736,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7405378715519,1.1063652759179317,True,True,False,0.0
17074,1.35,100.0,1.1,0.001,116.736,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0707484259495,1.1067976190824653,True,True,False,0.0
17074,1.35,100.0,1.1,0.001,116.736,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7075883110748,1.105298108417663,True,True,False,0.0
17075,1.35,100.0,1.1,0.001,116.736,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7433385871176,1.1068596885747972,True,True,False,0.0
17075,1.35,100.0,1.1,0.001,116.736,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0732969042784,1.1072504072170661,True,True,False,0.0
17075,1.35,100.0,1.1,0.001,116.736,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7116100308997,1.1060143524668464,True,True,False,0.0
17076,1.35,100.0,1.1,0.001,116.736,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.489754372833,1.0620942555343007,True,True,False,0.0
17076,1.35,100.0,1.1,0.001,116.736,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.8248870924963,1.063115436941537,True,True,False,0.0
17076,1.35,100.0,1.1,0.001,116.736,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.472944774888,1.0635095095617653,True,True,False,0.0
17077,1.35,100.0,1.1,0.001,116.736,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9178292021685,1.1376626625150013,True,True,False,0.0
17077,1.35,100.0,1.1,0.001,116.736,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2472737561914,1.1381608738074154,True,True,False,0.0
17077,1.35,100.0,1.1,0.001,116.736,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8841481071568,1.1367423434153578,True,True,False,0.0
17078,1.35,100.0,1.1,0.001,116.736,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.1638284714311,1.181089118878827,True,True,False,0.0
17078,1.35,100.0,1.1,0.001,116.736,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.4924235270134,1.1817166326184798,True,True,False,0.0
17078,1.35,100.0,1.1,0.001,116.736,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.1318651585773,1.1808592564989409,True,True,False,0.0
17079,1.35,100.0,1.1,0.001,116.736,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.253335926184,1.1968899445874464,True,True,False,0.0
17079,1.35,100.0,1.1,0.001,116.736,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.5858409991263,1.198314114518795,True,True,False,0.0
17079,1.35,100.0,1.1,0.001,116.736,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.2357075338797,1.1993529573537602,True,True,False,0.0
17080,1.35,100.0,1.1,0.001,116.736,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8715025441478,1.1294845789009813,True,True,False,0.0
17080,1.35,100.0,1.1,0.001,116.736,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2013691688883,1.1300050059630775,True,True,False,0.0
17080,1.35,100.0,1.1,0.001,116.736,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8381507882121,1.1285504982826926,True,True,False,0.0
17081,1.35,100.0,1.1,0.001,116.736,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.0193577067282,1.1555855741812178,True,True,False,0.0
17081,1.35,100.0,1.1,0.001,116.736,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.3498069106654,1.1563779389567426,True,True,False,0.0
17081,1.35,100.0,1.1,0.001,116.736,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9904543384396,1.1556748421628327,True,True,False,0.0
17082,1.35,100.0,1.1,0.001,116.736,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9578706303218,1.1447312092536135,True,True,False,0.0
17082,1.35,100.0,1.1,0.001,116.736,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2943080203969,1.1465174513425376,True,True,False,0.0
17082,1.35,100.0,1.1,0.001,116.736,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9471575192417,1.1479639397506105,True,True,False,0.0
17083,1.35,100.0,1.1,0.001,125.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.5554242971242,1.0736870220908734,True,True,False,0.0
17083,1.35,100.0,1.1,0.001,125.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.8854619358074,1.0738777691127164,True,True,False,0.0
17083,1.35,100.0,1.1,0.001,125.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.5211783238695,1.0720996137791765,True,True,False,0.0
17084,1.35,100.0,1.1,0.001,125.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.4481281985691,1.0547459522418423,True,True,False,0.0
17084,1.35,100.0,1.1,0.001,125.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.7795318533613,1.055057171784046,True,True,False,0.0
17084,1.35,100.0,1.1,0.001,125.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.4190772108486,1.0539160212365926,True,True,False,0.0
17085,1.35,100.0,1.1,0.001,125.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.155890429566,1.0031569749188087,True,True,False,0.0
17085,1.35,100.0,1.1,0.001,125.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.4938628071153,1.004302353468892,True,True,False,0.0
17085,1.35,100.0,1.1,0.001,125.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.1451240415565,1.0051266137681718,True,True,False,0.0
17086,1.35,100.0,1.1,0.001,125.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8127126387977,1.1191063478315513,True,True,False,0.0
17086,1.35,100.0,1.1,0.001,125.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.141030270443,1.1192845941152765,True,True,False,0.0
17086,1.35,100.0,1.1,0.001,125.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7761575841603,1.1175098824702328,True,True,False,0.0
17087,1.35,100.0,1.1,0.001,125.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9874916162778,1.1499602266321007,True,True,False,0.0
17087,1.35,100.0,1.1,0.001,125.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.3160087939902,1.1503730277009245,True,True,False,0.0
17087,1.35,100.0,1.1,0.001,125.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9555529316372,1.1494591120725242,True,True,False,0.0
17088,1.35,100.0,1.1,0.001,125.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.0644012481794,1.1635371481560677,True,True,False,0.0
17088,1.35,100.0,1.1,0.001,125.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.3978288255842,1.1649099923901727,True,True,False,0.0
17088,1.35,100.0,1.1,0.001,125.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.0492421202073,1.1661445915957038,True,True,False,0.0
17089,1.35,100.0,1.1,0.001,125.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.8487760979958,1.1254726603896699,True,True,False,0.0
17089,1.35,100.0,1.1,0.001,125.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1765207529403,1.1255901880000088,True,True,False,0.0
17089,1.35,100.0,1.1,0.001,125.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.8108924254266,1.1236959482429763,True,True,False,0.0
17090,1.35,100.0,1.1,0.001,125.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.9629555276676,1.1456288504269536,True,True,False,0.0
17090,1.35,100.0,1.1,0.001,125.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.291770972984,1.1460666941387279,True,True,False,0.0
17090,1.35,100.0,1.1,0.001,125.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.9313382144246,1.1451466169556828,True,True,False,0.0
17091,1.35,100.0,1.1,0.001,125.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.910149977295,1.1363070425374384,True,True,False,0.0
17091,1.35,100.0,1.1,0.001,125.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.2456537810131,1.1378730528239025,True,True,False,0.0
17091,1.35,100.0,1.1,0.001,125.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.898397736756,1.1392801165193827,True,True,False,0.0
17092,1.35,100.0,1.1,0.001,135.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.229056197046,1.0160729889310403,True,True,False,0.0
17092,1.35,100.0,1.1,0.001,135.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.5600786667043,1.0160669249798213,True,True,False,0.0
17092,1.35,100.0,1.1,0.001,135.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.1958557495002,1.0141616250324272,True,True,False,0.0
17093,1.35,100.0,1.1,0.001,135.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.0263673523345,0.9802921579688916,True,True,False,0.0
17093,1.35,100.0,1.1,0.001,135.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.3606028212253,0.9806260523035718,True,True,False,0.0
17093,1.35,100.0,1.1,0.001,135.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.0029205757145,0.9798010340119049,True,True,False,0.0
17094,1.35,100.0,1.1,0.001,135.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,571.7287480672234,0.9277531771147771,True,True,False,0.0
17094,1.35,100.0,1.1,0.001,135.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.0706283400577,0.9291062873829578,True,True,False,0.0
17094,1.35,100.0,1.1,0.001,135.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,566.7260502763015,0.930492103259731,True,True,False,0.0
17095,1.35,100.0,1.1,0.001,135.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.5746124824186,1.077074328459248,True,True,False,0.0
17095,1.35,100.0,1.1,0.001,135.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,568.902739040503,1.0769473922355606,True,True,False,0.0
17095,1.35,100.0,1.1,0.001,135.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.5370470662954,1.0749257411140984,True,True,False,0.0
17096,1.35,100.0,1.1,0.001,135.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.6915083945812,1.0977100614183548,True,True,False,0.0
17096,1.35,100.0,1.1,0.001,135.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.021097801254,1.0979761927894398,True,True,False,0.0
17096,1.35,100.0,1.1,0.001,135.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.661953129114,1.0971707576980614,True,True,False,0.0
17097,1.35,100.0,1.1,0.001,135.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7830508151391,1.11387012133931,True,True,False,0.0
17097,1.35,100.0,1.1,0.001,135.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1183482531841,1.1152546801987102,True,True,False,0.0
17097,1.35,100.0,1.1,0.001,135.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7719557521825,1.1167615615327304,True,True,False,0.0
17098,1.35,100.0,1.1,0.001,135.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7011569862713,1.099413335364072,True,True,False,0.0
17098,1.35,100.0,1.1,0.001,135.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.0274945103112,1.0991126960622963,True,True,False,0.0
17098,1.35,100.0,1.1,0.001,135.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.6601255436881,1.0968452757543532,True,True,False,0.0
17099,1.35,100.0,1.1,0.001,135.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7929499747725,1.1156176282532397,True,True,False,0.0
17099,1.35,100.0,1.1,0.001,135.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1210670602502,1.1157377306393794,True,True,False,0.0
17099,1.35,100.0,1.1,0.001,135.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7604469670753,1.1147119163049888,True,True,False,0.0
17100,1.35,100.0,1.1,0.001,135.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,572.7694637106699,1.1114715784448193,True,True,False,0.0
17100,1.35,100.0,1.1,0.001,135.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,569.1049183287813,1.1128685855832579,True,True,False,0.0
17100,1.35,100.0,1.1,0.001,135.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,567.7579443105732,1.1142662082733956,True,True,False,0.0
17101,1.35,100.0,1.12,0.0,100.0,1.15,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.2802862680542,1.3781783457388883,True,True,False,0.0
17101,1.35,100.0,1.12,0.0,100.0,1.15,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.6056535090745,1.3795041991224157,True,True,False,0.0
17101,1.35,100.0,1.12,0.0,100.0,1.15,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.2447227626178,1.3790524850648482,True,True,False,0.0
17102,1.35,100.0,1.12,0.0,100.0,1.15,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.292925006054,1.3804094727088567,True,True,False,0.0
17102,1.35,100.0,1.12,0.0,100.0,1.15,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.6157414031109,1.3812965152159036,True,True,False,0.0
17102,1.35,100.0,1.12,0.0,100.0,1.15,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.2517213878004,1.3802988980070185,True,True,False,0.0
17103,1.35,100.0,1.12,0.0,100.0,1.15,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.7637640010448,1.2869962387494494,True,True,False,0.0
17103,1.35,100.0,1.12,0.0,100.0,1.15,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.0900820104957,1.2879026130118032,True,True,False,0.0
17103,1.35,100.0,1.12,0.0,100.0,1.15,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.7315502437655,1.2876595539716256,True,True,False,0.0
17104,1.35,100.0,1.12,0.0,100.0,1.2,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.2746265118303,1.3771792242479113,True,True,False,0.0
17104,1.35,100.0,1.12,0.0,100.0,1.2,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.6012476767153,1.3787214149046012,True,True,False,0.0
17104,1.35,100.0,1.12,0.0,100.0,1.2,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.2418179600745,1.3785351572483222,True,True,False,0.0
17105,1.35,100.0,1.12,0.0,100.0,1.2,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.4942222127765,1.4159446366550736,True,True,False,0.0
17105,1.35,100.0,1.12,0.0,100.0,1.2,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.8185259506191,1.4173252449685851,True,True,False,0.0
17105,1.35,100.0,1.12,0.0,100.0,1.2,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.4581858474677,1.4170689732592308,True,True,False,0.0
17106,1.35,100.0,1.12,0.0,100.0,1.2,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.3515663591254,1.3907614797205181,True,True,False,0.0
17106,1.35,100.0,1.12,0.0,100.0,1.2,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.6781536703431,1.3923853024878836,True,True,False,0.0
17106,1.35,100.0,1.12,0.0,100.0,1.2,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.3249106572259,1.3933334655484093,True,True,False,0.0
17107,1.35,100.0,1.12,0.0,100.0,1.25,30.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.0442687011089,1.33651396761789,True,True,False,0.0
17107,1.35,100.0,1.12,0.0,100.0,1.25,30.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.3733888737299,1.3382377422806113,True,True,False,0.0
17107,1.35,100.0,1.12,0.0,100.0,1.25,30.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.0154201953083,1.3382150805590711,True,True,False,0.0
17108,1.35,100.0,1.12,0.0,100.0,1.25,50.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,574.1405561589354,1.353511672929053,True,True,False,0.0
17108,1.35,100.0,1.12,0.0,100.0,1.25,50.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.4695476323438,1.3553222685427162,True,True,False,0.0
17108,1.35,100.0,1.12,0.0,100.0,1.25,50.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,569.1130686564828,1.3556056826580405,True,True,False,0.0
17109,1.35,100.0,1.12,0.0,100.0,1.25,75.0,itek_360_mono,Itek Energy IT-360-SE72,Itek_360_mono,566.4732742676987,573.9101640316142,1.3128403583610226,True,True,False,0.0
17109,1.35,100.0,1.12,0.0,100.0,1.25,75.0,qcells_300_mono,QCells Q.PEAK-G4.1 300,Qcells_300_mono,562.8412350373419,570.2432956880921,1.3151240865035556,True,True,False,0.0
17109,1.35,100.0,1.12,0.0,100.0,1.25,75.0,mission_300_mono,Mission Solar MSE300SQ5T,Mission_300_mono,561.501324789437,568.8964395489922,1.317025344922985,True,True,False,0.0
