carrier_refractive_index,trial_number,retrofit_refractive_index,retrofit_thickness_nm,optimization_relative_gain_percent,trial_state
1.34,81,1.140778138592969,135.25260983815227,-0.41214993022655744,COMPLETE
1.34,82,1.1508303399826652,154.0196436695166,-0.4973716990660515,COMPLETE
1.34,83,1.1324446294594102,139.58046466436824,-0.44312231956041837,COMPLETE
1.34,84,1.1423096623402529,160.65404108510776,-0.5466868028132787,COMPLETE
1.34,85,1.1554191346169584,118.24758240484161,-0.3947714716399098,COMPLETE
1.34,86,1.1814922115529463,92.67835721086976,-0.6031034180012385,COMPLETE
1.34,87,1.1899662559239725,118.6569411485857,-0.44696742030598813,COMPLETE
1.34,88,1.1590643585974403,124.16308000688048,-0.38491102176726466,COMPLETE
1.34,89,1.1607275442989542,127.18700154328005,-0.386017154237428,COMPLETE
1.34,90,1.1721708180830441,116.40671168065572,-0.4072485941209236,COMPLETE
1.34,91,1.1611138532818697,124.58800651191366,-0.38535242870268993,COMPLETE
1.34,92,1.1650887747877257,125.77278998425204,-0.38817565706114054,COMPLETE
1.34,93,1.1524679287242947,126.02548170908481,-0.38617432641556704,COMPLETE
1.34,94,1.1618694969585643,126.25969846974044,-0.3860129421215941,COMPLETE
1.34,95,1.1539508460102847,124.6511338017927,-0.38560318585473263,COMPLETE
1.34,96,1.1734042757736385,125.69431253107848,-0.3999583594810341,COMPLETE
1.34,97,1.1947379420719935,107.40934318277206,-0.5018828464871228,COMPLETE
1.34,98,1.1650972651775011,124.35003266626686,-0.3879143816854502,COMPLETE
1.34,99,1.1641913831615749,102.03019128488745,-0.4884919364921858,COMPLETE
1.34,100,1.1815083326713722,124.10757418956497,-0.41811567229357305,COMPLETE
1.34,101,1.150772074639159,110.5386345525153,-0.43309599547192157,COMPLETE
1.34,102,1.1390320996436083,127.74234266543428,-0.405414314593866,COMPLETE
1.34,103,1.1544537397965224,121.58526083983108,-0.3882219444553692,COMPLETE
1.34,104,1.1288982616077272,122.2047330692147,-0.44150022372949627,COMPLETE
1.34,105,1.170199457656266,117.32642231868182,-0.40220905877081936,COMPLETE
1.34,106,1.1630185625007117,112.88650021993185,-0.41315291465680026,COMPLETE
1.34,107,1.1525998958590828,127.57401091028667,-0.38658733273426726,COMPLETE
1.34,108,1.143765212260417,129.3913902415809,-0.39718230573227986,COMPLETE
1.34,109,1.1777864209975917,140.3103833759722,-0.4552353643812679,COMPLETE
1.34,110,1.1871236422449363,126.83341038432889,-0.4387521916889625,COMPLETE
1.34,111,1.1540789323644882,120.84063818299225,-0.3896603345797667,COMPLETE
1.34,112,1.1593372559161066,114.00878543321647,-0.4082154697713003,COMPLETE
1.34,113,1.1499476778929498,123.11635534197467,-0.38976614723780223,COMPLETE
1.34,114,1.0210085429234865,105.2919976769797,-1.6830089441345009,COMPLETE
1.34,115,1.1224246874716355,115.55458554677944,-0.4923878089209466,COMPLETE
1.34,116,1.1668241910261228,130.0215745434432,-0.39518477120104034,COMPLETE
1.34,117,1.1335869677235122,138.19313933733312,-0.4357099239218232,COMPLETE
1.34,118,1.1469191961447387,145.1295504318309,-0.4440338744802652,COMPLETE
1.34,119,1.1577095222423006,126.74115806525113,-0.38495129370328396,COMPLETE
1.34,120,1.1733143103500858,131.29769842566162,-0.40908024863691717,COMPLETE
1.34,121,1.157510626392865,123.78360717894229,-0.3850389521107389,COMPLETE
1.34,122,1.161657894761597,125.27976623109184,-0.38559636976647216,COMPLETE
1.34,123,1.1580981785733884,126.21972648252728,-0.38476781454076514,COMPLETE
1.34,124,1.1583241569293516,117.65896232262263,-0.39533852268174297,COMPLETE
1.34,125,1.143748117877885,210.2687823863208,-0.9051809322091597,COMPLETE
1.34,126,1.1386408529422554,136.7307665190977,-0.42006247646818595,COMPLETE
1.34,127,1.1506114559327765,110.53450793164058,-0.43334407976873823,COMPLETE
1.34,128,1.1588346310667068,128.53551977505538,-0.3866191466339153,COMPLETE
1.34,129,1.1580733582961158,130.43226231788015,-0.3891578225299397,COMPLETE
1.34,130,1.1706008752073145,127.13265788217961,-0.3963079289362792,COMPLETE
1.34,131,1.1525937741121237,133.00901660131854,-0.39460595829204914,COMPLETE
1.34,132,1.159619034311983,121.05424426575172,-0.3878535515568604,COMPLETE
1.34,133,1.0344794879161188,142.5723224980746,-1.3838439660469715,COMPLETE
1.34,134,1.1775512452823658,125.90845907187501,-0.40909998521465596,COMPLETE
1.34,135,1.1460175559188723,137.48271400656995,-0.41165796381286146,COMPLETE
1.34,136,1.1646474642371047,116.27108733721437,-0.40047790369271974,COMPLETE
1.34,137,1.1380823502060868,130.3194150771224,-0.40891777485463354,COMPLETE
1.34,138,1.1541589612433945,121.0148273859802,-0.3893060558925687,COMPLETE
1.34,139,1.1701103159617607,148.922346028647,-0.48618960119996,COMPLETE
1.36,0,1.100474,118.791,-0.8326528068779648,COMPLETE
1.36,1,1.1661903789690602,128.6239388568816,-0.5421239891289287,COMPLETE
1.36,2,1.2186956049695923,66.93968983608477,-1.2949700803120967,COMPLETE
1.36,3,1.1707754046567276,62.47994064064571,-1.3658509851735334,COMPLETE
1.36,4,1.1409856082751713,140.2630804956765,-0.6053961353893911,COMPLETE
1.36,5,1.030599249606018,64.86242239740716,-2.074591711701168,COMPLETE
1.36,6,1.2068678329630358,188.45026535002032,-1.092389733827781,COMPLETE
1.36,7,1.2581631147778787,213.49198883493534,-1.5110091187173769,COMPLETE
1.36,8,1.0744610844546179,131.69799699678634,-1.0704094533470765,COMPLETE
1.36,9,1.1712588711181577,51.90258888575521,-1.6212243932490211,COMPLETE
1.36,10,1.2738281315270394,147.00520364289684,-1.2811647664853765,COMPLETE
1.36,11,1.1532764629860748,73.7007692790655,-1.1380725583100215,COMPLETE
1.36,12,1.0765043262189724,94.72201576627006,-1.2679304077308773,COMPLETE
1.36,13,1.181428501199946,131.88979703840388,-0.5675346588607688,COMPLETE
1.36,14,1.1420623714584472,222.85543671942872,-1.1928704099592569,COMPLETE
1.36,15,1.1082907265035888,208.278131224955,-1.194143946449444,COMPLETE
1.36,16,1.2367730422762069,123.56085249299547,-0.8190233531706892,COMPLETE
1.36,17,1.0729405207874274,106.3538392780656,-1.1973520251755576,COMPLETE
1.36,18,1.0983513191636867,168.5225178225914,-0.9707122693314418,COMPLETE
1.36,19,1.182077812482101,126.21778584245497,-0.5556334367771143,COMPLETE
1.36,20,1.0726167934338235,222.39893692399963,-1.4782308502406916,COMPLETE
1.36,21,1.147920226577677,89.84104425555822,-0.8468292675904543,COMPLETE
1.36,22,1.1603127023280837,171.604326328775,-0.8204918466151234,COMPLETE
1.36,23,1.2414122249581698,217.12050357097667,-1.421598514494704,COMPLETE
1.36,24,1.1953824208098107,153.15220200581388,-0.7430726375262209,COMPLETE
1.36,25,1.188831977109217,109.05636045177033,-0.6050255262252335,COMPLETE
1.36,26,1.2190656211563453,164.79557694378934,-0.9634451378174536,COMPLETE
1.36,27,1.2963548888793588,87.62231139042328,-1.5055481741030996,COMPLETE
1.36,28,1.1268451185212365,186.93429431436726,-0.9810809433838941,COMPLETE
1.36,29,1.1852403397762759,118.29279782252752,-0.5632898562146549,COMPLETE
1.36,30,1.1128435557963554,239.42120140345918,-1.3269443371924927,COMPLETE
1.36,31,1.1852625718814178,124.41860144379575,-0.5604459575462073,COMPLETE
1.36,32,1.204327820388131,118.04253863711058,-0.6221691957833619,COMPLETE
1.36,33,1.1737538900748261,105.8980326395241,-0.611027671093034,COMPLETE
1.36,34,1.2193767878452897,119.39267077790576,-0.696379184720819,COMPLETE
1.36,35,1.1257779101429242,138.16259166676207,-0.6512698573726605,COMPLETE
1.36,36,1.1606871470349855,156.6119001178173,-0.6913408353555806,COMPLETE
1.36,37,1.234400322417571,76.5784832381598,-1.1586745716097413,COMPLETE
1.36,38,1.1986853476240626,126.89386659610736,-0.605180062651145,COMPLETE
1.36,39,1.1766068933295364,143.51267119530485,-0.6148475212327198,COMPLETE
1.36,40,1.1350726619344051,112.88914261488173,-0.6407361513939391,COMPLETE
1.36,41,1.1818458169527883,134.51505967256617,-0.5781969786819663,COMPLETE
1.36,42,1.2098972892581727,101.5014533039338,-0.7209582115697888,COMPLETE
1.36,43,1.1624599424791633,132.10211635240796,-0.5493747819491079,COMPLETE
1.36,44,1.1676770097318339,148.58370564361445,-0.6355801508548642,COMPLETE
1.36,45,1.1540228792838463,125.00656882400938,-0.5476783645091299,COMPLETE
1.36,46,1.1526075980845187,131.61035609766802,-0.5556221825049334,COMPLETE
1.36,47,1.1526811212799601,135.48547712524726,-0.565955579025712,COMPLETE
1.36,48,1.0946806545570142,159.48705984447378,-0.9412736512206199,COMPLETE
1.36,49,1.124407679714464,177.18982194847518,-0.9091240991470517,COMPLETE
1.36,50,1.142015009005048,143.71425624576676,-0.619098292383391,COMPLETE
1.36,51,1.1605259677280901,128.062546256435,-0.5424023487558216,COMPLETE
1.36,52,1.161189814579791,98.18438806498638,-0.6979621833988481,COMPLETE
1.36,53,1.1352268641540888,129.2682342423402,-0.5965560378063728,COMPLETE
1.36,54,1.1671838300047577,113.64118036588965,-0.5630567384856566,COMPLETE
1.36,55,1.1519029512268009,151.1299490534369,-0.6504543182034306,COMPLETE
1.36,56,1.1149038428786449,128.8467347803625,-0.6993016462548685,COMPLETE
1.36,57,1.050357688794767,136.7604036150229,-1.401671328459786,COMPLETE
1.36,58,1.1473009985096976,88.48500997705372,-0.870784167822225,COMPLETE
1.36,59,1.160406146244394,142.67166187627222,-0.5938297013215355,COMPLETE
1.36,60,1.1355171419553531,122.74092123465384,-0.5999963973037592,COMPLETE
1.36,61,1.174637423750311,124.89813790375894,-0.5433083529279625,COMPLETE
1.36,62,1.172920874736019,110.61672486627047,-0.5784254226196661,COMPLETE
1.36,63,1.1932992787281218,130.52993647648537,-0.595633908001747,COMPLETE
1.36,64,1.2108124916096519,116.00242345799299,-0.653641264617244,COMPLETE
1.36,65,1.1798644408353838,103.8504437696369,-0.630742731611933,COMPLETE
1.36,66,1.1657389272156644,125.24713280557039,-0.5389509530194236,COMPLETE
1.36,67,1.1565566135167493,161.00945010549373,-0.7263237981583348,COMPLETE
1.36,68,1.1673149779625993,122.16814832378269,-0.5398852461098724,COMPLETE
1.36,69,1.167579029215772,79.26304353986532,-0.9957079603285957,COMPLETE
1.36,70,1.1451980503216417,117.93319122392076,-0.5803488429417691,COMPLETE
1.36,71,1.1651704238424452,123.49320606906929,-0.539143202632475,COMPLETE
1.36,72,1.1896364025557247,122.02048780297164,-0.5702491576285329,COMPLETE
1.36,73,1.199373520513891,96.13710109067816,-0.7408311216392405,COMPLETE
1.36,74,1.1677978762039933,137.4866339589344,-0.570279037525423,COMPLETE
1.36,75,1.1779834549628005,109.7507938144845,-0.5860103498001479,COMPLETE
1.36,76,1.1299622944189611,126.10876616808022,-0.6187413574883172,COMPLETE
1.36,77,1.1628650252617456,52.71968119832002,-1.610316020325575,COMPLETE
1.36,78,1.1741807311105725,146.7269818532713,-0.6317059221049526,COMPLETE
1.36,79,1.1405925114417805,153.87967490876758,-0.6847029551032668,COMPLETE
1.36,80,1.1880543465020315,121.46594000986023,-0.5662997225815536,COMPLETE
1.36,81,1.1535931785701727,130.87710622853925,-0.5528895505533482,COMPLETE
1.36,82,1.156707275420668,133.79966013528258,-0.5567128984370395,COMPLETE
1.36,83,1.1504956618066198,140.65129390454365,-0.5894352616514276,COMPLETE
1.36,84,1.1649811180683494,114.86155883916217,-0.5586872035500012,COMPLETE
1.36,85,1.121269305528587,125.65338338742971,-0.6635769679608994,COMPLETE
1.36,86,1.1418624055527467,104.0794947885216,-0.6833559247114707,COMPLETE
1.36,87,1.170254120361274,146.64116516813698,-0.62514098140245,COMPLETE
1.36,88,1.177960791927974,133.2407748572964,-0.5655329543839738,COMPLETE
1.36,89,1.1842339413260339,108.0578378165199,-0.6033795535030029,COMPLETE
1.36,90,1.157095014195554,139.7360918835344,-0.5793969570687119,COMPLETE
1.36,91,1.1495945691547063,130.47818980621682,-0.5583706617605544,COMPLETE
1.36,92,1.1378830988934798,119.26449637723982,-0.5999277699434535,COMPLETE
1.36,93,1.1518025433491925,127.20567588763014,-0.5513074450135491,COMPLETE
1.36,94,1.1618474391885854,125.3805509781308,-0.539977968811578,COMPLETE
1.36,95,1.1738366487260676,113.39505930525915,-0.5645369024644964,COMPLETE
1.36,96,1.1301259522079927,122.51454955491093,-0.6234891088390038,COMPLETE
1.36,97,1.1614975458268086,126.0291263148247,-0.5403365938911109,COMPLETE
1.36,98,1.1625617945978026,101.32639615360335,-0.6603322272070944,COMPLETE
1.36,99,1.1702274740315823,117.70101072232443,-0.5481127780534556,COMPLETE
1.36,100,1.1912526327430975,116.61805790742821,-0.5804178206404331,COMPLETE
1.36,101,1.1712776282156476,124.36933513684524,-0.5403789464256126,COMPLETE
1.36,102,1.183926753877279,124.96250023736462,-0.5579879992253622,COMPLETE
1.36,103,1.170173115394637,109.99046980808217,-0.5820508714189376,COMPLETE
1.36,104,1.19876835037426,119.02298654233164,-0.5998868675779923,COMPLETE
1.36,105,1.1460185615108487,136.16918252037237,-0.5788675568158874,COMPLETE
1.36,106,1.1787926747939328,114.28999254003747,-0.5645702448424328,COMPLETE
1.36,107,1.1716711969070517,128.32341945662594,-0.5443550591201607,COMPLETE
1.36,108,1.2047889092756465,142.46390225850703,-0.7045267146872369,COMPLETE
1.36,109,1.1575813785618159,125.22177662314364,-0.5431969489721022,COMPLETE
1.36,110,1.1576525966391886,122.69668190972254,-0.5445658648253082,COMPLETE
1.36,111,1.1585060018997353,128.05714834766377,-0.5437386291497259,COMPLETE
1.36,112,1.1645559715431866,128.26199323738282,-0.5414840768257045,COMPLETE
1.36,113,1.1581557458505105,138.21944249061534,-0.5720420547414728,COMPLETE
1.36,114,1.1662792916778437,134.35305882268707,-0.5568305472334445,COMPLETE
1.36,115,1.163935066611993,121.11184451733702,-0.5417652747094159,COMPLETE
1.36,116,1.1450962931865007,111.32235998864668,-0.6136272055508929,COMPLETE
1.36,117,1.1766085060959648,244.74403997929562,-1.2845961377869863,COMPLETE
1.36,118,1.1839549024583567,122.19131810439514,-0.5569984140885276,COMPLETE
1.36,119,1.163909056494344,202.41875266292098,-1.0740219401161544,COMPLETE
1.36,120,1.1943791223086704,107.32607549385952,-0.6280331888946611,COMPLETE
1.36,121,1.1623191077751611,127.05525150237446,-0.5406098162393569,COMPLETE
1.36,122,1.1649452737434738,120.3918542386856,-0.5425418138470084,COMPLETE
1.36,123,1.1645728966456885,118.54344151178417,-0.5466186917402527,COMPLETE
1.36,124,1.1546461295476675,132.34995519309766,-0.5547572970283854,COMPLETE
1.36,125,1.0226824090376125,121.05137288464203,-1.913016555974656,COMPLETE
1.36,126,1.149115079127459,128.51054456603003,-0.5569628129099669,COMPLETE
1.36,127,1.2645705190387393,114.83884972453794,-1.0570984291697227,COMPLETE
1.36,128,1.1631946898819128,139.3327796021342,-0.5767282542629482,COMPLETE
1.36,129,1.1801727319212743,134.36186567793487,-0.573997010348104,COMPLETE
1.36,130,1.1414546774296737,145.43905976867947,-0.6294850559450449,COMPLETE
1.36,131,1.1696303174106826,124.9808286791885,-0.5396741710960606,COMPLETE
1.36,132,1.1689651265411662,124.52182988935577,-0.5393102687737295,COMPLETE
1.36,133,1.1699424845735307,130.19264835491052,-0.5467594702474599,COMPLETE
1.36,134,1.1740228502163372,120.59285030819812,-0.5443052438330764,COMPLETE
1.36,135,1.1866973357129187,125.60649417679109,-0.5650379797853988,COMPLETE
1.36,136,1.166833393096002,114.60997875845706,-0.55891564720425,COMPLETE
1.36,137,1.1796609581396977,136.4845088817542,-0.5821540613695109,COMPLETE
1.36,138,1.161140473189543,132.30729298064276,-0.5501950997649274,COMPLETE
1.36,139,1.171430804239732,111.34011011319733,-0.5741309424115104,COMPLETE
1.38,0,1.100474,118.791,-1.0690747008600177,COMPLETE
1.38,1,1.174734012447073,127.68847961381229,-0.7065323278656832,COMPLETE
1.38,2,1.20498894888779,91.53089720762756,-0.9671262598327512,COMPLETE
1.38,3,1.2610905820022917,249.54666930971564,-1.7971049894795033,COMPLETE
1.38,4,1.0401355721488976,245.55366281477197,-2.1592973562680973,COMPLETE
1.38,5,1.1588518713217266,82.0662079723503,-1.1686304714011664,COMPLETE
1.38,6,1.052063531380547,205.37450507579405,-1.8925549974779243,COMPLETE
1.38,7,1.2652771629500497,226.80733773486895,-1.7708231434646504,COMPLETE
1.38,8,1.2024609577704033,131.30950842612665,-0.769021496272182,COMPLETE
1.38,9,1.205157405664671,215.75348351044286,-1.450386819409133,COMPLETE
1.38,10,1.0929549281834987,239.49239575282022,-1.688215941264548,COMPLETE
1.38,11,1.200365127006845,126.21028787943374,-0.7456869546489275,COMPLETE
1.38,12,1.2348346264417251,132.01783282900467,-0.9399768716960022,COMPLETE
1.38,13,1.1148750122211555,220.74897630588305,-1.4957223184074997,COMPLETE
1.38,14,1.273540008638396,133.93514075423244,-1.2809573759328008,COMPLETE
1.38,15,1.2144426188013153,90.22303202232773,-1.0083295741790121,COMPLETE
1.38,16,1.1444700918935566,196.7729170555185,-1.2559870439282306,COMPLETE
1.38,17,1.0459638017707968,96.0311137923645,-1.9329190621340864,COMPLETE
1.38,18,1.1957522515606778,200.71392774853396,-1.3311281199383296,COMPLETE
1.38,19,1.0911848782922633,132.93392145733787,-1.1320922371383269,COMPLETE
1.38,20,1.2413625512706474,148.59426994680646,-1.1058975935297921,COMPLETE
1.38,21,1.1323730180643186,172.5094038042534,-1.0686510630188883,COMPLETE
1.38,22,1.0935083332665108,195.22617780663168,-1.446385383585136,COMPLETE
1.38,23,1.1813571233897988,51.2835144053365,-1.8938253373737668,COMPLETE
1.38,24,1.1663513246793267,164.292760751489,-0.9491641282110663,COMPLETE
1.38,25,1.1850665311461668,112.38375045116852,-0.7334784813182726,COMPLETE
1.38,26,1.1771748802483377,107.21841679055443,-0.7657671378595743,COMPLETE
1.38,27,1.2353160592784278,66.3038240782011,-1.5460595080936779,COMPLETE
1.38,28,1.2999783874670092,155.2747245957646,-1.7063730643543162,COMPLETE
1.38,29,1.1397726504291084,110.20244226506121,-0.8393540707304137,COMPLETE
1.38,30,1.1199749420971379,120.1557654743042,-0.9002802217645045,COMPLETE
1.38,31,1.1822278568837907,109.21470113397962,-0.7505423268005962,COMPLETE
1.38,32,1.1853917895207493,113.9093616052331,-0.7268477261897166,COMPLETE
1.38,33,1.221564582422055,148.4503411766309,-0.9748392446486176,COMPLETE
1.38,34,1.1607029972052028,120.21698252061427,-0.7197903094736446,COMPLETE
1.38,35,1.1573535315788297,75.97305589962221,-1.3059394106486821,COMPLETE
1.38,36,1.1567901638156484,98.92958504237052,-0.8887957141262337,COMPLETE
1.38,37,1.0713660284847213,176.61498036034342,-1.5200667626828035,COMPLETE
1.38,38,1.1728509680991115,117.34513335393889,-0.7128383559529161,COMPLETE
1.38,39,1.170594039140114,148.3149438493605,-0.8097727097573393,COMPLETE
1.38,40,1.1475327665356347,83.47184192179064,-1.1788521758654524,COMPLETE
1.38,41,1.1888017453061865,117.42493075626389,-0.7194344145287523,COMPLETE
1.38,42,1.1891646464460264,120.88141190998164,-0.715180016975725,COMPLETE
1.38,43,1.2212780498525206,122.7325823441774,-0.8253384082363646,COMPLETE
1.38,44,1.1951194671867469,138.2910383472808,-0.7818536675758714,COMPLETE
1.38,45,1.1268919348686477,102.16187970858428,-0.9895370817281313,COMPLETE
1.38,46,1.208750941093606,125.34728978673388,-0.7731834671522941,COMPLETE
1.38,47,1.1669831114898177,137.32650923584254,-0.7390829726354964,COMPLETE
1.38,48,1.1503469776983912,91.47572710003091,-1.021163136034664,COMPLETE
1.38,49,1.1087314742351564,142.0717751169244,-0.9862373384191048,COMPLETE
1.38,50,1.0286627021801602,119.51972901784275,-2.111252970119981,COMPLETE
1.38,51,1.1913503422026668,114.92079416251356,-0.7300306003756418,COMPLETE
1.38,52,1.1732716389562532,127.59025200817526,-0.7062335961374511,COMPLETE
1.38,53,1.1712379555117742,129.01467845330973,-0.7090138913156796,COMPLETE
1.38,54,1.2061799347624695,128.17751105770665,-0.770917259506021,COMPLETE
1.38,55,1.2488274219794522,156.6097708613654,-1.233019870021379,COMPLETE
1.38,56,1.1716663898572888,103.23814929067856,-0.8067570280229308,COMPLETE
1.38,57,1.2198015777305127,142.01202431945813,-0.9123820029957264,COMPLETE
1.38,58,1.1347906258063316,128.85138253563852,-0.7977537169927107,COMPLETE
1.38,59,1.1959875827128772,160.08972605546705,-0.9665902668880788,COMPLETE
1.38,60,1.1792653612889006,84.55849107110964,-1.0785050721116352,COMPLETE
1.38,61,1.159268773713708,118.65570523764487,-0.726651180273219,COMPLETE
1.38,62,1.1646656077313098,132.6703825855856,-0.721779389932764,COMPLETE
1.38,63,1.1470541453602143,104.37081374891801,-0.8598043031081359,COMPLETE
1.38,64,1.1911446932910077,123.73503095033298,-0.7189497772218001,COMPLETE
1.38,65,1.1882524094714917,94.81197405724222,-0.9016710260188576,COMPLETE
1.38,66,1.175754128031084,126.63613327218943,-0.7051709855990351,COMPLETE
1.38,67,1.174288532436855,143.5066571628784,-0.7770462656705113,COMPLETE
1.38,68,1.202016808304217,128.01929650145496,-0.7556620382094259,COMPLETE
1.38,69,1.2148100622881255,169.66654283204554,-1.1391064972439247,COMPLETE
1.38,70,1.1778240537759965,137.2652006186259,-0.7422730615749273,COMPLETE
1.38,71,1.1904477962955409,113.54772595439707,-0.7337817702483984,COMPLETE
1.38,72,1.228596638941884,121.96016391786792,-0.8646396339925033,COMPLETE
1.38,73,1.1983510810014415,107.6509959708714,-0.7786301893698444,COMPLETE
1.38,74,1.1860130419371022,116.30366297657874,-0.7190284945223446,COMPLETE
1.38,75,1.1535139133497179,133.1888611795699,-0.7398132577675631,COMPLETE
1.38,76,1.1732402388360084,145.84099229224324,-0.7927805431045987,COMPLETE
1.38,77,1.2084316049080708,125.16970276101921,-0.7715468091187505,COMPLETE
1.38,78,1.139746259808332,110.84308664915667,-0.8346579311552582,COMPLETE
1.38,79,1.16500121984145,97.97608394825154,-0.8800309786333949,COMPLETE
1.38,80,1.1841143502846363,153.62954367379373,-0.8727963725157162,COMPLETE
1.38,81,1.1848583250222138,116.66984295947958,-0.7169256812098235,COMPLETE
1.38,82,1.179960591752973,116.342801541838,-0.7150868801392152,COMPLETE
1.38,83,1.1704949222517187,136.59024611076111,-0.7351368921580725,COMPLETE
1.38,84,1.1787739215724824,132.65367349538556,-0.7223249332257153,COMPLETE
1.38,85,1.1634782940218984,125.65848323686677,-0.7105367364123927,COMPLETE
1.38,86,1.1601050843714102,104.59547291327014,-0.8147272939235228,COMPLETE
1.38,87,1.152773648577099,240.31344320845972,-1.4983963216063323,COMPLETE
1.38,88,1.14430431699752,112.14432713262134,-0.805117484760054,COMPLETE
1.38,89,1.1661199393859627,127.53052769205155,-0.7092065764174427,COMPLETE
1.38,90,1.130077835097731,127.62969086945753,-0.821862266916662,COMPLETE
1.38,91,1.1651725457478201,120.39745426944913,-0.7123565671006693,COMPLETE
1.38,92,1.1637383384209592,140.3968187911228,-0.7565182095358169,COMPLETE
1.38,93,1.1693290467993958,121.07692310135128,-0.7069289696350678,COMPLETE
1.38,94,1.1704654708492457,129.8919234565145,-0.7111162846477614,COMPLETE
1.38,95,1.1563118443169398,131.67348566809616,-0.7302149879113484,COMPLETE
1.38,96,1.168355069003025,124.16611235254348,-0.705414679960692,COMPLETE
1.38,97,1.16830163059906,149.02646007665703,-0.8143729688348089,COMPLETE
1.38,98,1.1520920774879428,124.95537049642049,-0.733275207823747,COMPLETE
1.38,99,1.1437638356654534,135.92502164232684,-0.7746323549503775,COMPLETE
1.38,100,1.1371842827670788,128.29428356571654,-0.7865163247841922,COMPLETE
1.38,101,1.1739698000351253,122.0020508052096,-0.7037533015716191,COMPLETE
1.38,102,1.1650138093449363,121.8714915066713,-0.7102495119565844,COMPLETE
1.38,103,1.17233336433356,139.77620270692722,-0.7523331829593638,COMPLETE
1.38,104,1.1605398769309034,131.4370618726265,-0.722773274027988,COMPLETE
1.38,105,1.1762687163890406,123.23479295838534,-0.7032056028386746,COMPLETE
1.38,106,1.1948785622512004,108.75317296231555,-0.7652162016364317,COMPLETE
1.38,107,1.178000143435672,122.81120494343972,-0.7037180783390773,COMPLETE
1.38,108,1.1757921029167366,122.40875109252868,-0.7034035511854553,COMPLETE
1.38,109,1.1779467631489298,145.6880298960661,-0.7963966741083239,COMPLETE
1.38,110,1.2012077157839662,100.22952183390584,-0.8483263387224382,COMPLETE
1.38,111,1.1759666151684927,122.3563984219407,-0.7034435709042719,COMPLETE
1.38,112,1.1826795622648125,112.53745681374994,-0.7314025444787209,COMPLETE
1.38,113,1.1756572534760577,123.39470909124313,-0.7031117342205739,COMPLETE
1.38,114,1.1780267136446376,123.69446490707124,-0.703706691010586,COMPLETE
1.38,115,1.1745226675598979,122.59458324097942,-0.7033175176952455,COMPLETE
1.38,116,1.1762828743845017,135.1924218435064,-0.7308822605158194,COMPLETE
1.38,117,1.1889088694562726,107.19841704324651,-0.7684263963407711,COMPLETE
1.38,118,1.1951569226456498,123.78063743649015,-0.7276132571178429,COMPLETE
1.38,119,1.175278612765421,116.9952229637901,-0.7129752896742447,COMPLETE
1.38,120,1.1835384097952082,115.43398972462796,-0.719752290020581,COMPLETE
1.38,121,1.1801537383433163,121.48700535510308,-0.7052933884280854,COMPLETE
1.38,122,1.180919666424779,123.4640544328224,-0.7052769031822836,COMPLETE
1.38,123,1.1818765072631843,119.37773738245392,-0.7087601273800703,COMPLETE
1.38,124,1.1760328138809293,123.59811394602629,-0.7031549465380871,COMPLETE
1.38,125,1.1927201436190387,110.27660937397106,-0.7527925533710067,COMPLETE
1.38,126,1.2025652318277054,124.05438257367092,-0.7486774180923472,COMPLETE
1.38,127,1.1565604533144949,134.29091291153838,-0.7372820719821815,COMPLETE
1.38,128,1.1781739322188969,114.5558399683008,-0.7213494124114539,COMPLETE
1.38,129,1.1861110818461351,105.42056344966085,-0.7807055592489065,COMPLETE
1.38,130,1.0742214345101102,119.8932709837021,-1.364466941151099,COMPLETE
1.38,131,1.1767063677821241,125.4539869159939,-0.7041539729803481,COMPLETE
1.38,132,1.1765612802555254,124.64294756271894,-0.7035523881029015,COMPLETE
1.38,133,1.1779414751854311,130.84084649270298,-0.7154838672747577,COMPLETE
1.38,134,1.1900660552887734,118.7265572967041,-0.7188489466970593,COMPLETE
1.38,135,1.1983767662195395,113.31960896619178,-0.7489948654489487,COMPLETE
1.38,136,1.182214339974658,138.2452349822517,-0.7530158687673927,COMPLETE
1.38,137,1.1747093947880296,123.08782028341525,-0.7031289039210908,COMPLETE
1.38,138,1.1592239343315789,125.31242721670169,-0.7170352114353018,COMPLETE
1.38,139,1.1740473836031353,130.8100182503453,-0.7135531177092425,COMPLETE
1.4,0,1.100474,118.791,-1.3207315012199294,COMPLETE
1.4,1,1.1832159566199232,126.77313820927749,-0.8812541564712006,COMPLETE
1.4,2,1.2583927703645863,193.44344736768608,-1.7656310442673684,COMPLETE
1.4,3,1.239112446745431,248.38581551172874,-1.9019722415337892,COMPLETE
1.4,4,1.1449660155094479,103.92009574129877,-1.0883179034595014,COMPLETE
1.4,5,1.2315196509995705,71.4410732030807,-1.605426898536333,COMPLETE
1.4,6,1.151835359763134,166.7433343385532,-1.194126561217601,COMPLETE
1.4,7,1.2806023975487615,247.10650469892877,-2.1023828740366013,COMPLETE
1.4,8,1.1726035477838495,156.80432165963157,-1.078757955916887,COMPLETE
1.4,9,1.2597306662393954,70.77995551392225,-1.7126403194355322,COMPLETE
1.4,10,1.095161264220289,167.91511015565106,-1.5000874723858026,COMPLETE
1.4,11,1.178832471273278,182.2133256786723,-1.3483045890539391,COMPLETE
1.4,12,1.132948027879837,149.6992137969919,-1.1067253696831814,COMPLETE
