scenario,trial_number,relative_gain_percent,trial_state,active_refractive_index,active_thickness_nm,protective_refractive_index,protective_thickness_nm,release_refractive_index,release_thickness_nm
protective_topcoat,0,-1.6175107958695811,COMPLETE,1.100474,118.791,1.3,50.0,,
protective_topcoat,1,-2.81536630827125,COMPLETE,1.131370849898476,132.58252147247765,1.3,75.0,,
protective_topcoat,2,-4.2189309755355175,COMPLETE,1.1410580402517394,187.92955626198648,1.4125480693823822,167.52927737826639,,
protective_topcoat,3,-2.5497983080028486,COMPLETE,1.1883188802853462,141.3662997009866,1.3206891615552918,158.83207853458876,,
protective_topcoat,4,-3.161717623286453,COMPLETE,1.1291305149168633,66.7513406772988,1.3055850300910397,112.52578418466797,,
protective_topcoat,5,-1.5788819715284785,COMPLETE,1.2197614679825348,173.1681808928555,1.3347450300330341,237.11020104425162,,
protective_topcoat,6,-3.129672886038959,COMPLETE,1.286253557525713,174.34674814915934,1.4699874298745967,243.64700847143854,,
protective_topcoat,7,-3.31650055796755,COMPLETE,1.0540085911489077,181.15610195157495,1.3388671571615844,285.57118507962116,,
protective_topcoat,8,-7.83399281024969,COMPLETE,1.0354753549154274,82.95229291809056,1.4697287147602247,193.13893895280125,,
protective_topcoat,9,-1.8714962861546947,COMPLETE,1.159482566551494,52.35785490085681,1.313189712055917,287.24164305653727,,
protective_topcoat,10,-5.043475648841844,COMPLETE,1.1542194395804415,153.68849898660778,1.4387593943211112,164.76683823457526,,
protective_topcoat,11,-2.437122709051387,COMPLETE,1.253846286732358,123.13116523349157,1.3463725027591553,161.58020917936048,,
protective_topcoat,12,-5.076360895060739,COMPLETE,1.0399869693895591,215.07981123786325,1.3674780510761368,170.33346343884327,,
protective_topcoat,13,-5.120486511222788,COMPLETE,1.250571902191586,193.35621461749253,1.4509733231755515,83.98944038412714,,
protective_topcoat,14,-4.686309607403871,COMPLETE,1.2575075880796915,237.34380943516854,1.4439445200373417,91.3294263890539,,
protective_topcoat,15,-4.527844905916001,COMPLETE,1.238855942905407,108.87260962966195,1.5145127579382223,215.39201294919582,,
protective_topcoat,16,-3.685483578714044,COMPLETE,1.239353431737256,134.0211255515522,1.373748289157243,111.41498082348515,,
protective_topcoat,17,-6.203896735109371,COMPLETE,1.1402358007582218,59.56499683367584,1.5146581711400584,205.84792425659748,,
protective_topcoat,18,-5.315831747421285,COMPLETE,1.1938726571193463,121.1742609274354,1.4326008346829617,140.80244730962966,,
protective_topcoat,19,-6.147741033692422,COMPLETE,1.1085670837368433,83.52852181495044,1.5124183566915534,274.30146852357905,,
protective_topcoat,20,-1.2358629889477224,COMPLETE,1.1942053242557968,182.86109688636787,1.3131530187291207,269.4536620813781,,
protective_topcoat,21,-4.35398380438442,COMPLETE,1.1787475928178013,171.38630417007585,1.3796199752937428,83.9152795066388,,
protective_topcoat,22,-5.267725265364975,COMPLETE,1.1622063652031214,150.7032424027139,1.4545388083344433,163.4731832310624,,
protective_topcoat,23,-6.879206199634391,COMPLETE,1.2784791477384543,127.28664783391717,1.5323357673887874,119.43381988083163,,
protective_topcoat,24,-4.964102365653855,COMPLETE,1.0631711252147835,229.19447270149928,1.4311036878374386,184.50633795394666,,
protective_topcoat,25,-5.352213118379911,COMPLETE,1.1990054718090621,141.89359678940093,1.4124796634117465,106.90000936639419,,
protective_topcoat,26,-6.522651424490789,COMPLETE,1.2300898974048349,73.59109127172601,1.4749136857399632,118.58597663553395,,
protective_topcoat,27,-3.9287247411124993,COMPLETE,1.2202776428166735,152.82412017279626,1.4516602772290965,175.82347411173117,,
protective_topcoat,28,-2.1136693184297006,COMPLETE,1.1375420207844704,183.21525626958461,1.331231712642527,224.5092839402402,,
protective_topcoat,29,-2.80633823916121,COMPLETE,1.2611078320666265,146.00703528113408,1.3559224140795034,78.60129137901026,,
