existing_ar_refractive_index,existing_ar_thickness_nm,active_refractive_index,active_extinction_coefficient,active_thickness_nm,primer_refractive_index,primer_thickness_nm,incident_power_w_m2,baseline_transmitted_power_w_m2,retrofit_transmitted_power_w_m2,additional_transmitted_power_w_m2,baseline_weighted_transmittance_percent,retrofit_weighted_transmittance_percent,absolute_gain_percentage_points,relative_gain_percent,retrofit_absorbed_power_w_m2,retrofit_weighted_absorptance_percent,passes_positive_gain_gate,passes_provisional_margin_gate,maximum_physical_violation
1.35,140.0,1.1,0.001,135.0,1.25,75.0,836.08151675,821.0486124263537,829.7102904142754,8.661677987921735,98.20198102428074,99.23796589111421,1.035984866833469,1.054953124191373,2.309330647908714,0.2762087908467944,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.15,30.0,836.08151675,821.0486124263537,832.0825424546406,11.033930028286932,98.20198102428074,99.52170043049102,1.3197194062102715,1.3438826716580867,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.15,50.0,836.08151675,821.0486124263537,831.99538067711,10.94676825075635,98.20198102428074,99.5112753970721,1.3092943727913537,1.333266762172167,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.15,75.0,836.08151675,821.0486124263537,831.3702106365906,10.32159821023697,98.20198102428074,99.43650158279745,1.234520558516697,1.257123884508458,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.2,30.0,836.08151675,821.0486124263537,831.7260455302428,10.677433103889143,98.20198102428074,99.47906141536441,1.2770803910836657,1.3004629619110266,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.2,50.0,836.08151675,821.0486124263537,832.12034282796,11.071730401606374,98.20198102428074,99.52622156539977,1.3242405411190277,1.3484865858170467,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.2,75.0,836.08151675,821.0486124263537,832.4343475034952,11.38573507714159,98.20198102428074,99.56377827120471,1.3617972469239603,1.3867309322275807,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.25,30.0,836.08151675,821.0486124263537,831.010558741531,9.961946315177329,98.20198102428074,99.39348521563056,1.191504191349812,1.2133199136331156,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.25,50.0,836.08151675,821.0486124263537,831.391657555545,10.343045129191296,98.20198102428074,99.43906675360013,1.2370857293193829,1.2597360220396263,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,100.0,1.25,75.0,836.08151675,821.0486124263537,831.9477169490849,10.89910452273125,98.20198102428074,99.50557455007689,1.3035935257961495,1.327461536110796,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.15,30.0,836.08151675,821.0486124263537,832.0026163352616,10.954003908907907,98.20198102428074,99.51214082203445,1.3101597977537047,1.3341480325430133,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.15,50.0,836.08151675,821.0486124263537,831.6136643407735,10.565051914419882,98.20198102428074,99.46561999999787,1.2636389757171225,1.2867754423453879,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.15,75.0,836.08151675,821.0486124263537,830.9100673369159,9.861454910562202,98.20198102428074,99.38146588466797,1.1794848603872334,1.201080515978188,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.2,30.0,836.08151675,821.0486124263537,831.8407322968676,10.792119870513943,98.20198102428074,99.49277859058324,1.2907975663024898,1.3144312903253306,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.2,50.0,836.08151675,821.0486124263537,832.0239665446655,10.975354118311884,98.20198102428074,99.51469442583699,1.3127134015562345,1.3367483912892368,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.2,75.0,836.08151675,821.0486124263537,832.3083251709905,11.259712744636886,98.20198102428074,99.54870529925401,1.3467242749732615,1.3713819832619056,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.25,30.0,836.08151675,821.0486124263537,831.3249042349369,10.27629180858321,98.20198102428074,99.43108268514858,1.2291016608678318,1.2516057701157095,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.25,50.0,836.08151675,821.0486124263537,831.5801168343683,10.531504408014598,98.20198102428074,99.46160753162808,1.259626507347329,1.282689508102573,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,110.0,1.25,75.0,836.08151675,821.0486124263537,832.1400588269989,11.091446400645282,98.20198102428074,99.52857970855254,1.3265986842718087,1.3508879051470488,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.15,30.0,836.08151675,821.0486124263537,831.82076088201,10.772148455656293,98.20198102428074,99.49038989827781,1.2884088739970692,1.3119988625061505,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.15,50.0,836.08151675,821.0486124263537,831.2898409383015,10.241228511947838,98.20198102428074,99.42688891983587,1.2249078955551302,1.2473352194924336,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.15,75.0,836.08151675,821.0486124263537,830.5927293172771,9.54411689092342,98.20198102428074,99.34351049236696,1.1415294680862134,1.1624301833625603,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.2,30.0,836.08151675,821.0486124263537,831.778707679958,10.730095253604304,98.20198102428074,99.48536010139684,1.2833790771160836,1.3068769730813925,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.2,50.0,836.08151675,821.0486124263537,831.8667094664925,10.81809704013881,98.20198102428074,99.49588560456506,1.2939045802843134,1.317595191857068,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.2,75.0,836.08151675,821.0486124263537,832.1732502035702,11.124637777216549,98.20198102428074,99.53254958181327,1.330568557532527,1.3549304643900615,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.25,30.0,836.08151675,821.0486124263537,831.3848862126089,10.33627378625522,98.20198102428074,99.43825686332023,1.2362758390394974,1.2589113031577484,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.25,50.0,836.08151675,821.0486124263537,831.5869487534234,10.538336327069715,98.20198102428074,99.46242466714874,1.2604436428679984,1.283521604881219,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,116.736,1.25,75.0,836.08151675,821.0486124263537,832.1754099949983,11.126797568644633,98.20198102428074,99.53280790488165,1.33082688060089,1.3551935171978242,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.15,30.0,836.08151675,821.0486124263537,831.4849316553209,10.43631922896725,98.20198102428074,99.45022285475862,1.2482418304778593,1.271096384673979,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.15,50.0,836.08151675,821.0486124263537,830.8454432118864,9.796830785532734,98.20198102428074,99.37373647985102,1.1717554555702638,1.1932095904262294,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.15,75.0,836.08151675,821.0486124263537,830.2083396108192,9.15972718446551,98.20198102428074,99.29753534535594,1.0955543210751777,1.1156132591707069,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.2,30.0,836.08151675,821.0486124263537,831.5721304173871,10.523517991033486,98.20198102428074,99.46065231173371,1.258671287452963,1.2817167987087275,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.2,50.0,836.08151675,821.0486124263537,831.5927197203828,10.544107294029118,98.20198102428074,99.46311490689736,1.26113388261661,1.2842244825028435,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.2,75.0,836.08151675,821.0486124263537,831.9623261388838,10.913713712530125,98.20198102428074,99.5073218904386,1.3053408661578483,1.329240869219429,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.25,30.0,836.08151675,821.0486124263537,831.3089328074796,10.260320381125894,98.20198102428074,99.42917241358566,1.2271913893049107,1.2496605226339412,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.25,50.0,836.08151675,821.0486124263537,831.4785534301975,10.429941003843851,98.20198102428074,99.44945998355578,1.2474789592750377,1.2703195457600747,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,125.0,1.25,75.0,836.08151675,821.0486124263537,832.1232551037476,11.074642677393967,98.20198102428074,99.52656988978313,1.324588865502386,1.3488412878095375,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.15,30.0,836.08151675,821.0486124263537,830.9569069819588,9.908294555605153,98.20198102428074,99.38706816675466,1.1850871424739162,1.2067853724670785,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.15,50.0,836.08151675,821.0486124263537,830.2734594200417,9.224846993688061,98.20198102428074,99.30532403675957,1.1033430124788202,1.1235445568109417,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.15,75.0,836.08151675,821.0486124263537,829.764812790606,8.716200364252359,98.20198102428074,99.24448707059713,1.0425060463163693,1.0615937025329525,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.2,30.0,836.08151675,821.0486124263537,831.1691851325595,10.120572706205849,98.20198102428074,99.41245781433662,1.2104767900558722,1.2326398891653498,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.2,50.0,836.08151675,821.0486124263537,831.1729908986657,10.12437847231206,98.20198102428074,99.41291300513201,1.210931980851263,1.2331034142293487,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.2,75.0,836.08151675,821.0486124263537,831.6559073559224,10.607294929568752,98.20198102428074,99.47067249958106,1.2686914753003062,1.291920450145113,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.25,30.0,836.08151675,821.0486124263537,831.0310465026648,9.982434076311165,98.20198102428074,99.39593566582272,1.1939546415419744,1.215815230088653,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.25,50.0,836.08151675,821.0486124263537,831.2036163194266,10.155003893072944,98.20198102428074,99.41657597580502,1.214594951524258,1.2368334516835722,0.0,0.0,True,True,0.0
1.35,140.0,1.12,0.0,135.0,1.25,75.0,836.08151675,821.0486124263537,831.9373363216359,10.888723895282283,98.20198102428074,99.50433296929309,1.3023519450123382,1.3261972227325307,0.0,0.0,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.15,30.0,836.08151675,821.0486124263537,832.0653419902899,11.016729563936224,98.20198102428074,99.51964315927928,1.3176621349985398,1.3417877330527006,0.017277900146892657,0.002066532963682175,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.15,50.0,836.08151675,821.0486124263537,831.9779436811823,10.92933125482864,98.20198102428074,99.50918983536808,1.3072088110873359,1.3311430150926633,0.017785210480805447,0.0021272101014671125,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.15,75.0,836.08151675,821.0486124263537,831.3527222568619,10.304109830508196,98.20198102428074,99.43440987530501,1.2324288510242558,1.254993879114856,0.01794220246261781,0.0021459872157397275,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.2,30.0,836.08151675,821.0486124263537,831.7090003371602,10.660387910806548,98.20198102428074,99.47702271546002,1.2750416911792768,1.2983869346424068,0.01697094379156467,0.0020298192761794083,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.2,50.0,836.08151675,821.0486124263537,832.1031153111524,11.054502884798694,98.20198102428074,99.52416105856372,1.3221800342829662,1.346388352345003,0.01731812209875378,0.002071343732854238,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.2,75.0,836.08151675,821.0486124263537,832.4170796949627,11.368467268609038,98.20198102428074,99.56171294525424,1.3597319209734866,1.3846277914060499,0.017374021689223813,0.0020780296348087896,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.25,30.0,836.08151675,821.0486124263537,830.9936810057726,9.945068579418944,98.20198102428074,99.39146654455361,1.1894855202728585,1.211264281907668,0.016663999242565754,0.00199310700077927,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.25,50.0,836.08151675,821.0486124263537,831.3746590664954,10.326046640141726,98.20198102428074,99.43703363975787,1.235052615477129,1.2576656831105661,0.016870993802450534,0.002017864701522303,True,True,0.0
1.35,140.0,1.12,1e-05,100.0,1.25,75.0,836.08151675,821.0486124263537,831.9306917103063,10.882079283952635,98.20198102428074,99.50353823681826,1.30155721253751,1.325387939185968,0.016868341335737308,0.002017547451749394,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.15,30.0,836.08151675,821.0486124263537,831.9837291696163,10.935116743262597,98.20198102428074,99.50988181196583,1.307900787685078,1.331847661364077,0.019134074600350402,0.0022885417530491533,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.15,50.0,836.08151675,821.0486124263537,831.594578527446,10.54596610109229,98.20198102428074,99.46333723056149,1.2613562062807424,1.2844508767790215,0.019584268763237003,0.0023423874790779488,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.15,75.0,836.08151675,821.0486124263537,830.8909631796847,9.842350753331061,98.20198102428074,99.37918092119871,1.1771998969179533,1.198753716207504,0.019673096367754748,0.002353011754670481,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.2,30.0,836.08151675,821.0486124263537,831.8219905994962,10.773378173142532,98.20198102428074,99.49053697932932,1.2885559550485701,1.3121486365228932,0.01883282361276724,0.002252510459264048,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.2,50.0,836.08151675,821.0486124263537,832.0050697190862,10.95645729273258,98.20198102428074,99.51243426038651,1.31045323610577,1.3344468435741192,0.019134285809523185,0.0022885670148410425,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.2,75.0,836.08151675,821.0486124263537,832.2894092608705,11.2407968345168,98.20198102428074,99.54644285118631,1.3444618269055642,1.369078111136212,0.019137853274780365,0.002288993703529371,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.25,30.0,836.08151675,821.0486124263537,831.3063203552126,10.257707928858963,98.20198102428074,99.42885994976311,1.2268789254823536,1.2493423377874666,0.018533493627607034,0.002216708928054058,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.25,50.0,836.08151675,821.0486124263537,831.5614295792353,10.512817152881667,98.20198102428074,99.4593724319687,1.2573914076879593,1.28041348511805,0.01870838395632126,0.002237626784173406,True,True,0.0
1.35,140.0,1.12,1e-05,110.0,1.25,75.0,836.08151675,821.0486124263537,832.121356401965,11.072743975611388,98.20198102428074,99.52634279448866,1.3243617702079034,1.3486100345373386,0.018670613160815128,0.0022331091869356445,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.15,30.0,836.08151675,821.0486124263537,831.8007527006056,10.752140274251929,98.20198102428074,99.48799680848889,1.2860157842081525,1.3095619566882069,0.020369671162785968,0.0024363259747645855,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.15,50.0,836.08151675,821.0486124263537,831.2696581544142,10.221045728060517,98.20198102428074,99.4244749466188,1.2224939223380478,1.2448770478833644,0.020779604167747323,0.00248535624235797,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.15,75.0,836.08151675,821.0486124263537,830.5725451513556,9.523932725001941,98.20198102428074,99.3410963538509,1.1391153295701584,1.1599718434279942,0.020827806417326157,0.002491121499526458,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.2,30.0,836.08151675,821.0486124263537,831.7588363473078,10.71022392095415,98.20198102428074,99.48298337948012,1.281002355199374,1.3044567348215126,0.020076449523579815,0.002401255035707595,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.2,50.0,836.08151675,821.0486124263537,831.8466999151261,10.798087488772467,98.20198102428074,99.49349235092107,1.291511326640324,1.315158119183964,0.02034620603855195,0.002433519415384439,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.2,75.0,836.08151675,821.0486124263537,832.1532317086869,11.10461928233326,98.20198102428074,99.53015525847492,1.3281742341941636,1.3524923024371254,0.02031898028556596,0.0024302630638875396,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.25,30.0,836.08151675,821.0486124263537,831.3651642231284,10.316551796774775,98.20198102428074,99.43589800367732,1.2339169793965876,1.2565092542191159,0.019786459546101635,0.0023665706213689764,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.25,50.0,836.08151675,821.0486124263537,831.5671339437246,10.518521517370914,98.20198102428074,99.46005470569143,1.2580736814106726,1.2811082508606522,0.019939436283602504,0.002384867490087653,True,True,0.0
1.35,140.0,1.12,1e-05,116.736,1.25,75.0,836.08151675,821.0486124263537,832.1555849977309,11.106972571377241,98.20198102428074,99.53043672493445,1.3284557006536937,1.3527789223775728,0.01988128150860316,0.0023779118555192196,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.15,30.0,836.08151675,821.0486124263537,831.463563430524,10.414951004170348,98.20198102428074,99.44766709621487,1.2456860719341274,1.2684938317345427,0.021866368061353225,0.0026153392490186546,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.15,50.0,836.08151675,821.0486124263537,830.8239263502398,9.775313923886188,98.20198102428074,99.37116294351328,1.1691819192325408,1.190588934192129,0.02222807820683248,0.0026586017943844805,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.15,75.0,836.08151675,821.0486124263537,830.1868360130768,9.138223586723143,98.20198102428074,99.29496339545493,1.0929823711741733,1.1129942184200234,0.02223376876551227,0.0026592824168555893,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.2,30.0,836.08151675,821.0486124263537,831.5508872236602,10.50227479730654,98.20198102428074,99.45811150760142,1.2561304833206672,1.279129473986971,0.021586425199018447,0.0025818565255369815,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.2,50.0,836.08151675,821.0486124263537,831.5713561235896,10.52274369723591,98.20198102428074,99.4605597018886,1.2585786776078627,1.2816224932332831,0.021818604418067565,0.0026096264516025213,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.2,75.0,836.08151675,821.0486124263537,831.940961408816,10.892348982462295,98.20198102428074,99.5047665498839,1.3027855256031522,1.3266387419221557,0.021759405889883135,0.002602545978347408,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.25,30.0,836.08151675,821.0486124263537,831.2878273982486,10.239214971894967,98.20198102428074,99.42664808924549,1.2246670649647473,1.2470899794393604,0.021311287102508868,0.0025489484787738995,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.25,50.0,836.08151675,821.0486124263537,831.4573660175043,10.408753591150685,98.20198102428074,99.44692585114541,1.2449448268646568,1.2677390149154326,0.021438581023903978,0.0025641735398289414,True,True,0.0
1.35,140.0,1.12,1e-05,125.0,1.25,75.0,836.08151675,821.0486124263537,832.102060597221,11.053448170867341,98.20198102428074,99.5240349089108,1.322053884630065,1.3462598929681295,0.02135944862534319,0.0025547088647972062,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.15,30.0,836.08151675,821.0486124263537,830.9339119225461,9.885299496192488,98.20198102428074,99.38431782974182,1.1823368054610792,1.2039846784442594,0.02364739828994132,0.002828360371111065,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.15,50.0,836.08151675,821.0486124263537,830.2503401161329,9.201727689779204,98.20198102428074,99.30255883941389,1.1005778151331445,1.1207287303715625,0.023956097842700162,0.002865282554722875,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.15,75.0,836.08151675,821.0486124263537,829.7417159408847,8.693103514531003,98.20198102428074,99.24172455889716,1.0397435346164174,1.0587806109118485,0.02392194973139275,0.0028611982506659985,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.2,30.0,836.08151675,821.0486124263537,831.1463003815883,10.097687955234619,98.20198102428074,99.40972067082694,1.2077396465462074,1.2298526302107795,0.023386717733438013,0.002797181526550953,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.2,50.0,836.08151675,821.0486124263537,831.1500017549528,10.101389328599112,98.20198102428074,99.41016337566977,1.2081823513890175,1.230303440711945,0.02357796697669986,0.00282005599984457,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.2,75.0,836.08151675,821.0486124263537,831.632920321131,10.58430789477734,98.20198102428074,99.46792312235755,1.2659420980768068,1.2891207334847947,0.0234889293854912,0.0028094066086757803,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.25,30.0,836.08151675,821.0486124263537,831.0082852856772,9.959672859323518,98.20198102428074,99.39321329766463,1.191232273383888,1.2130430170134268,0.023132622706481407,0.0027667903479557943,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.25,50.0,836.08151675,821.0486124263537,831.1807823355969,10.132169909243203,98.20198102428074,99.41384490432785,1.211863880047101,1.2340523759367583,0.023232239395313117,0.0027787050580451813,True,True,0.0
1.35,140.0,1.12,1e-05,135.0,1.25,75.0,836.08151675,821.0486124263537,831.9144950697007,10.86588264334705,98.20198102428074,99.50160102851008,1.2996200042293364,1.323415261763407,0.023133650759571706,0.002766913308823808,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.15,30.0,836.08151675,821.0486124263537,831.9105603403235,10.861947913969857,98.20198102428074,99.50113041299015,1.2991493887093943,1.3229360295574644,0.17275087915926424,0.02066196605215938,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.15,50.0,836.08151675,821.0486124263537,831.8210337956473,10.772421369293625,98.20198102428074,99.49042254026688,1.2884415159861413,1.3120321021503325,0.17782254502195405,0.021268565499830975,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.15,75.0,836.08151675,821.0486124263537,831.1953497693028,10.146737342949109,98.20198102428074,99.41558725042856,1.2136062261478178,1.2358266233425064,0.1793924833558865,0.02145633885715086,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.2,30.0,836.08151675,821.0486124263537,831.5556157061772,10.507003279823493,98.20198102428074,99.45867706041203,1.2566960361312751,1.279705381728046,0.16968224538360677,0.02029494038370712,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.2,50.0,836.08151675,821.0486124263537,831.9480901804798,10.89947775412611,98.20198102428074,99.50561919062778,1.303638166347027,1.3275069940032047,0.1731530391099511,0.020710066619224917,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.2,75.0,836.08151675,821.0486124263537,832.2616918062008,11.213079379847159,98.20198102428074,99.54312768943302,1.3411466651522719,1.3657022507729952,0.17371223753689458,0.02077694986155721,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.25,30.0,836.08151675,821.0486124263537,830.841803053544,9.79319062719037,98.20198102428074,99.37330109666534,1.1713200723846011,1.1927662356373325,0.16661371292927057,0.019927926833848475,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.25,50.0,836.08151675,821.0486124263537,831.2216946203473,10.17308219399365,98.20198102428074,99.41873824115336,1.2167572168726155,1.2390353068048277,0.16868303282287112,0.02017542900345083,True,True,0.0
1.35,140.0,1.12,0.0001,100.0,1.25,75.0,836.08151675,821.0486124263537,831.7774864235585,10.7288739972048,98.20198102428074,99.48521403233836,1.2832330080576202,1.3067282295866687,0.16865674486441093,0.02017228481739558,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.15,30.0,836.08151675,821.0486124263537,831.8137711034661,10.765158677112481,98.20198102428074,99.48955388188422,1.2875728576034786,1.311147539157201,0.1913079204980657,0.022881491417453426,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.15,50.0,836.08151675,821.0486124263537,831.4228330513417,10.374220624988084,98.20198102428074,99.44279551630714,1.2408144920263942,1.2635330561402818,0.1958085490205502,0.023419791622914167,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.15,75.0,836.08151675,821.0486124263537,830.7190523135955,9.670439887241855,98.20198102428074,99.35861942538217,1.1566384011014383,1.177815751818139,0.196697087349538,0.02352606574944213,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.2,30.0,836.08151675,821.0486124263537,831.6533413377849,10.604728911431266,98.20198102428074,99.47036558953867,1.2683845652579147,1.2916079207651652,0.18829637768854274,0.022521294146112068,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.2,50.0,836.08151675,821.0486124263537,831.8350246227133,10.786412196359606,98.20198102428074,99.49209592100617,1.2901148967254223,1.31373612148052,0.19131011883680699,0.022881754350994866,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.2,75.0,836.08151675,821.0486124263537,832.119192170479,11.070579744125325,98.20198102428074,99.52608394036466,1.3241029160839088,1.3483464409506365,0.19134619469027594,0.022886069223737083,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.25,30.0,836.08151675,821.0486124263537,831.1390910279838,10.090478601630139,98.20198102428074,99.40885839203476,1.2068773677540023,1.228974563614555,0.18530402009584224,0.02216339153341799,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.25,50.0,836.08151675,821.0486124263537,831.3932700989543,10.344657672600647,98.20198102428074,99.43925962276145,1.2372785984807082,1.259932422518836,0.18705237713226333,0.02237250475998677,True,True,0.0
1.35,140.0,1.12,0.0001,110.0,1.25,75.0,836.08151675,821.0486124263537,831.9530602411528,10.904447814799141,98.20198102428074,99.5062136375296,1.3042326132488493,1.3281123248688576,0.18667504529109213,0.022327373772922498,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.15,30.0,836.08151675,821.0486124263537,831.6207081781819,10.572095751828215,98.20198102428074,99.46646248213234,1.2644814578516055,1.2876333498190413,0.2036606998699586,0.02435895254109008,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.15,50.0,836.08151675,821.0486124263537,831.0880425369949,10.039430110641206,98.20198102428074,99.40275270856176,1.2007716842810119,1.2227570887639398,0.2077588185067314,0.024849110325309842,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.15,75.0,836.08151675,821.0486124263537,830.3909167199191,9.342304293565462,98.20198102428074,99.31937258316614,1.1173915588853929,1.1378503236193518,0.20824125242104005,0.024906812104938218,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.2,30.0,836.08151675,821.0486124263537,831.5800230749288,10.53141064857516,98.20198102428074,99.46159631747759,1.2596152931968474,1.2826780886277676,0.20072945583314952,0.02400835944961697,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.2,50.0,836.08151675,821.0486124263537,831.666642927953,10.618030501599378,98.20198102428074,99.47195653371116,1.269975509430418,1.2932279941648148,0.2034262256661846,0.024330908122085885,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.2,75.0,836.08151675,821.0486124263537,831.9730939442491,10.924481517895401,98.20198102428074,99.50860977985484,1.306628755574078,1.33055233911321,0.2031544902800801,0.02429840705841439,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.25,30.0,836.08151675,821.0486124263537,831.1876946364855,10.139082210131846,98.20198102428074,99.41467165396293,1.212690629682174,1.2348942628584372,0.1978304976049529,0.0236616279204396,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.25,50.0,836.08151675,821.0486124263537,831.3888291602743,10.34021673392067,98.20198102428074,99.43872846179318,1.2367474375124283,1.2593915363139556,0.19935977967318574,0.02384453856223652,True,True,0.0
1.35,140.0,1.12,0.0001,116.736,1.25,75.0,836.08151675,821.0486124263537,831.9771883464208,10.928575920067146,98.20198102428074,99.50909949312914,1.307118468848408,1.3310510187418918,0.1987786924175922,0.023775037294243854,True,True,0.0
1.35,140.0,1.12,0.0001,125.0,1.15,30.0,836.08151675,821.0486124263537,831.2712818806194,10.22266945426577,98.20198102428074,99.4246691533047,1.2226881290239657,1.2450748103764346,0.21862375198740597,0.026148616804403956,True,True,0.0
1.35,140.0,1.12,0.0001,125.0,1.15,50.0,836.08151675,821.0486124263537,830.6303072904761,9.581694864122483,98.20198102428074,99.34800502698425,1.1460240027034998,1.1670070101947758,0.222239770028026,0.02658111267570083,True,True,0.0
