wavelength_nm,reflectance,transmittance,energy_residual,fresnel_reflectance
529.4117647058823,0.04212310526617042,0.9578731541726624,3.7405611671426087e-06,0.042579994960947345
533.3333333333334,0.042129723726793855,0.9578662433646586,4.032908547446645e-06,0.042579994960947345
537.3134328358209,0.04213594090169653,0.9578618831390096,2.1759592939707417e-06,0.042579994960947345
541.3533834586466,0.04214269243955336,0.9578548842870235,2.4232734231466324e-06,0.042579994960947345
545.4545454545454,0.04214872639308118,0.9578513625903836,-8.89834648187815e-08,0.042579994960947345
549.618320610687,0.04215551869236104,0.9578446601404097,-1.7883277070307457e-07,0.042579994960947345
553.8461538461538,0.04216195793457814,0.9578385314105986,-4.89345176712952e-07,0.042579994960947345
558.1395348837209,0.04216833044997544,0.9578335692353618,-1.8996853372588163e-06,0.042579994960947345
562.5,0.042175326869026315,0.9578250771006199,-4.03969646289859e-07,0.042579994960947345
566.9291338582677,0.042181358761573556,0.9578205444541987,-1.9032157723142262e-06,0.042579994960947345
571.4285714285714,0.04218784275340831,0.9578137054761333,-1.548229541681323e-06,0.042579994960947345
576.0,0.04219399811775457,0.9578063983159351,-3.964336896533638e-07,0.042579994960947345
580.6451612903226,0.042199659222960595,0.9578019674880575,-1.6267110179990496e-06,0.042579994960947345
585.3658536585365,0.04220633329431947,0.9577928105855853,8.56120095260593e-07,0.042579994960947345
590.1639344262294,0.04221232779774057,0.9577863240747414,1.3481275180637908e-06,0.042579994960947345
595.0413223140495,0.042218357716231225,0.9577814020482674,2.402355013808588e-07,0.042579994960947345
600.0,0.04222499533135753,0.9577737138359409,1.2908327016170063e-06,0.042579994960947345
605.0420168067227,0.042230476718061044,0.9577718472540696,-2.3239721306245187e-06,0.042579994960947345
610.1694915254237,0.04223637479038039,0.9577692627880843,-5.637578464723347e-06,0.042579994960947345
615.3846153846154,0.04224244940988199,0.9577636924745802,-6.14188446212971e-06,0.042579994960947345
620.6896551724137,0.042247329984484716,0.9577624688621905,-9.79884667529074e-06,0.042579994960947345
626.0869565217391,0.042253300037791514,0.9577560585984989,-9.358636290368594e-06,0.042579994960947345
631.578947368421,0.042259610312316384,0.9577456683393901,-5.278651706519533e-06,0.042579994960947345
637.1681415929203,0.04226478268964834,0.9577403725931815,-5.155282829738539e-06,0.042579994960947345
642.8571428571428,0.04227089352607068,0.9577307389249933,-1.6324510639931233e-06,0.042579994960947345
